"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-01","0.00","0.0","0.0","68","87","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-02","0.00","0.0","0.0","71","84","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-03","0.00","0.0","0.0","72","90","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-04","0.02","0.0","0.0","70","90","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-05","0.00","0.0","0.0","71","93","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-06","0.00","0.0","0.0","68","87","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-07","0.01","0.0","0.0","70","88","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-08","0.00","0.0","0.0","71","89","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-09","0.00","0.0","0.0","67","75","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-10","0.00","0.0","0.0","57","83","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-11","0.00","0.0","0.0","71","90","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-12","0.18","0.0","0.0","70","74","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-13","0.00","0.0","0.0","56","68","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-14","0.00","0.0","0.0","59","84","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-15","0.00","0.0","0.0","62","78","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-16","0.07","0.0","0.0","58","73","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-17","0.00","0.0","0.0","60","78","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-18","0.00","0.0","0.0","68","88","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-19","0.00","0.0","0.0","74","90","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-20","0.00","0.0","0.0","75","90","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-21","0.00","0.0","0.0","75","84","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-22","0.00","0.0","0.0","63","76","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-23","0.00","0.0","0.0","69","88","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-24","0.00","0.0","0.0","58","71","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-25","0.00","0.0","0.0","54","68","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-26","0.00","0.0","0.0","57","76","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-27","0.00","0.0","0.0","62","83","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-28","0.00","0.0","0.0","65","82","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-29","0.00","0.0","0.0","65","87","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-30","0.00","0.0","0.0","65","74","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-01","0.00","0.0","0.0","64","80","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-02","0.00","0.0","0.0","65","81","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-03","0.00","0.0","0.0","68","81","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-04","0.00","0.0","0.0","56","65","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-05","0.00","0.0","0.0","51","66","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-06","0.22","0.0","0.0","50","55","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-07","0.00","0.0","0.0","46","67","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-08","0.00","0.0","0.0","53","73","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-09","0.00","0.0","0.0","56","76","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-10","0.00","0.0","0.0","62","79","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-11","0.03","0.0","0.0","65","79","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-12","0.01","0.0","0.0","44","49","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-13","0.00","0.0","0.0","52","78","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-14","0.00","0.0","0.0","65","84","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-15","0.00","0.0","0.0","68","85","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-16","0.00","0.0","0.0","68","86","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-17","0.00","0.0","0.0","55","77","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-18","0.00","0.0","0.0","49","65","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-19","0.00","0.0","0.0","48","61","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-20","0.00","0.0","0.0","43","63","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-21","0.00","0.0","0.0","54","78","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-22","0.00","0.0","0.0","59","82","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-23","0.00","0.0","0.0","58","74","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-24","0.00","0.0","0.0","60","79","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-25","0.00","0.0","0.0","61","72","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-26","0.00","0.0","0.0","58","75","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-27","0.00","0.0","0.0","60","83","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-28","0.00","0.0","0.0","68","82","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-29","0.00","0.0","0.0","65","77","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-30","0.00","0.0","0.0","54","77","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-10-31","0.00","0.0","0.0","65","79","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-01","0.00","0.0","0.0","56","70","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-02","0.00","0.0","0.0","52","62","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-03","0.00","0.0","0.0","51","69","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-04","0.00","0.0","0.0","52","72","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-05","0.00","0.0","0.0","53","69","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-06","0.00","0.0","0.0","53","67","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-07","0.00","0.0","0.0","52","64","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-08","0.00","0.0","0.0","46","65","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-09","0.00","0.0","0.0","51","74","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-10","0.00","0.0","0.0","54","69","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-11","0.00","0.0","0.0","45","61","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-12","0.00","0.0","0.0","48","71","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-13","0.00","0.0","0.0","52","66","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-14","0.00","0.0","0.0","52","72","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-15","0.00","0.0","0.0","60","77","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-16","0.00","0.0","0.0","64","80","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-17","0.22","1.7","0.0","41","39","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-18","0.00","0.0","2.0","24","32","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-19","0.00","0.0","0.0","26","45","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-20","0.00","0.0","0.0","48","69","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-21","0.00","0.0","0.0","52","65","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-22","0.30","0.0","0.0","41","42","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-23","0.00","0.0","0.0","35","50","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-24","0.00","0.0","0.0","38","49","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-25","0.00","0.0","0.0","37","63","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-26","0.00","0.0","0.0","43","60","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-27","0.00","0.0","0.0","40","52","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-28","0.00","0.0","0.0","40","45","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-29","0.00","0.0","0.0","32","38","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-11-30","0.00","0.0","0.0","27","40","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-01","0.00","0.0","0.0","27","41","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-02","0.01","0.0","0.0","27","33","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-03","0.00","0.0","0.0","25","42","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-04","0.00","0.0","0.0","32","55","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-05","0.00","0.0","0.0","40","54","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-06","0.02","0.1","0.0","20","30","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-07","0.03","1.2","0.0","14","17","-8"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-08","0.00","0.0","0.0","3","19","-10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-09","0.00","0.0","0.0","18","54","3"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-10","0.00","0.0","0.0","30","55","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-11","0.09","0.4","0.0","36","39","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-12","0.00","0.0","0.0","29","44","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-13","0.00","0.0","0.0","32","48","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-14","0.00","0.0","0.0","22","29","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-15","0.00","0.0","0.0","25","57","12"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-16","0.45","4.2","0.0","37","50","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-17","0.18","3.8","7.9","3","3","-15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-18","0.00","0.0","5.9","-1","17","-10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-19","0.00","0.0","5.9","18","43","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-20","0.00","0.0","5.1","42","53","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-21","0.00","0.0","2.0","41","53","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-22","0.00","0.0","2.0","30","37","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-23","0.00","0.0","0.0","33","49","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-24","0.00","0.0","0.0","37","57","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-25","0.00","0.0","0.0","38","46","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-26","0.00","0.0","0.0","30","44","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-27","0.00","0.0","0.0","29","53","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-28","0.00","0.0","0.0","43","48","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-29","0.00","0.0","0.0","28","47","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-30","0.00","0.0","0.0","44","65","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-12-31","0.00","0.0","0.0","34","41","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-01","0.00","0.0","0.0","29","47","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-02","0.00","0.0","0.0","31","52","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-03","0.00","0.0","0.0","20","32","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-04","0.10","1.5","0.0","11","12","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-05","0.24","2.6","3.9","4","5","-2"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-06","0.00","0.0","3.1","5","20","-7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-07","0.00","0.0","3.1","12","26","2"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-08","0.00","0.0","2.0","27","48","12"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-09","0.00","0.0","1.2","47","62","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-10","0.00","0.0","0.0","43","52","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-11","0.00","0.0","0.0","41","56","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-12","0.00","0.0","0.0","30","40","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-13","0.00","0.0","0.0","24","39","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-14","0.00","0.0","0.0","30","42","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-15","0.00","0.0","0.0","29","35","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-16","0.20","2.2","0.0","31","35","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-17","0.00","0.0","2.0","31","46","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-18","0.00","0.0","1.2","33","52","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-19","0.00","0.0","0.0","38","54","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-20","0.00","0.0","0.0","36","45","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-21","0.00","0.0","0.0","30","42","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-22","0.00","0.0","0.0","35","47","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-23","0.00","0.0","0.0","36","54","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-24","0.00","0.0","0.0","30","32","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-25","0.00","0.0","0.0","20","30","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-26","0.00","0.0","0.0","18","31","8"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-27","0.00","0.0","0.0","23","40","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-28","0.00","0.0","0.0","31","50","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-29","0.00","0.0","0.0","41","61","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-30","0.00","0.0","0.0","45","63","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-01-31","0.00","0.0","0.0","50","61","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-01","0.00","0.0","0.0","31","31","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-02","0.00","0.0","0.0","22","26","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-03","0.00","0.0","0.0","22","38","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-04","0.00","0.0","0.0","39","60","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-05","0.00","0.0","0.0","41","58","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-06","0.00","0.0","0.0","47","61","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-07","0.00","0.0","0.0","48","62","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-08","0.00","0.0","0.0","48","58","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-09","0.00","0.0","0.0","48","68","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-10","0.00","0.0","0.0","62","80","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-11","0.00","0.0","0.0","51","56","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-12","0.00","0.0","0.0","38","49","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-13","0.00","0.0","0.0","38","48","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-14","0.00","0.0","0.0","37","49","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-15","0.00","0.0","0.0","41","67","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-16","0.00","0.0","0.0","57","75","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-17","0.00","0.0","0.0","49","66","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-18","0.00","0.0","0.0","44","67","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-19","0.00","0.0","0.0","50","64","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-20","0.00","0.0","0.0","48","63","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-21","0.00","0.0","0.0","54","73","39"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-22","0.00","0.0","0.0","52","57","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-23","0.16","1.3","0.0","32","33","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-24","0.05","0.3","0.0","20","26","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-25","0.00","0.0","0.0","24","38","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-26","0.00","0.0","0.0","27","42","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-27","0.00","0.0","0.0","33","58","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-02-28","0.02","0.0","0.0","31","35","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-01","0.00","0.0","0.0","29","48","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-02","0.00","0.0","0.0","37","53","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-03","0.00","0.0","0.0","42","64","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-04","0.00","0.0","0.0","49","71","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-05","0.00","0.0","0.0","53","69","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-06","0.00","0.0","0.0","46","53","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-07","0.00","0.0","0.0","34","53","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-08","0.00","0.0","0.0","47","67","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-09","0.00","0.0","0.0","56","72","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-10","0.00","0.0","0.0","42","65","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-11","0.02","0.0","0.0","45","48","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-12","0.00","0.0","0.0","43","61","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-13","0.00","0.0","0.0","41","57","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-14","0.00","0.0","0.0","52","69","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-15","0.00","0.0","0.0","56","77","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-16","0.00","0.0","0.0","60","76","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-17","0.00","0.0","0.0","57","71","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-18","0.00","0.0","0.0","56","81","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-19","0.00","0.0","0.0","65","80","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-20","0.00","0.0","0.0","63","77","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-21","0.00","0.0","0.0","54","70","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-22","0.00","0.0","0.0","51","71","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-23","0.08","0.0","0.0","60","77","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-24","0.45","0.0","0.0","45","53","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-25","0.00","0.0","0.0","44","62","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-26","0.00","0.0","0.0","47","54","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-27","0.00","0.0","0.0","46","64","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-28","0.19","0.0","0.0","46","46","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-29","0.04","0.0","0.0","41","57","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-30","0.00","0.0","0.0","47","67","31"
